field_1,fid,SciName,Longitude,Latitude,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa,datasetNam,layer,path,nutrientavailability,nutrientretention,rootingcapability,oxygenavailability,excesssalts,toxicity,workability
2059,2407,Geranium lucidum,-3.032101,52.573065,fpwktinv,GBR,NA,PRESENT,70.7,SEDN,3057729304,NA,HUMAN_OBSERVATION,2006,4,29,2006-04-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,2
2060,2408,Geranium lucidum,-2.3919,52.511739,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3058225678,NA,HUMAN_OBSERVATION,2006,4,29,2006-04-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
2061,2411,Geranium lucidum,-3.621544,50.666876,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099806752,NA,HUMAN_OBSERVATION,2006,4,29,2006-04-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2062,2417,Geranium lucidum,-3.635064,50.6487,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103697192,NA,HUMAN_OBSERVATION,2006,4,29,2006-04-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2063,2422,Geranium lucidum,-3.643766,50.669037,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3104939880,NA,HUMAN_OBSERVATION,2006,4,29,2006-04-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2064,2406,Geranium lucidum,-3.106994,52.821863,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3057540973,NA,HUMAN_OBSERVATION,2006,4,30,2006-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
2065,2416,Geranium lucidum,-3.62465,50.756766,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103435151,NA,HUMAN_OBSERVATION,2006,4,30,2006-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,2
2066,2428,Geranium lucidum,4.43368,51.41273,refuriiv,BEL,NA,PRESENT,700,INBO,869696689,NA,HUMAN_OBSERVATION,2006,5,1,2006-05-01,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,1,2,1,1,1
2067,2431,Geranium lucidum,-1.858816,53.102463,fpwktinv,GBR,NA,PRESENT,70.7,NT,2924342004,NA,HUMAN_OBSERVATION,2006,5,1,2006-05-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,2,2,1,1,2
2068,2442,Geranium lucidum,-3.841504,50.501718,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100383789,NA,HUMAN_OBSERVATION,2006,5,1,2006-05-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,2,1,1,1,2
2069,2446,Geranium lucidum,-2.162106,54.112267,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105262081,NA,HUMAN_OBSERVATION,2006,5,3,2006-05-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,2,1,2
2070,2433,Geranium lucidum,-3.310479,51.408638,fpwktinv,GBR,NA,PRESENT,70.7,SEWBReC,2999918823,NA,HUMAN_OBSERVATION,2006,5,5,2006-05-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,4,4,3,3,3,4
2071,2441,Geranium lucidum,-3.673329,50.531239,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099421998,NA,HUMAN_OBSERVATION,2006,5,5,2006-05-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,2,1,1,1,1
2072,2449,Geranium lucidum,-2.812517,51.340765,fpwktinv,GBR,NA,PRESENT,707.1,BRERC,3116340748,NA,HUMAN_OBSERVATION,2006,5,6,2006-05-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
2073,2444,Geranium lucidum,-3.423191,50.707914,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3103093132,NA,HUMAN_OBSERVATION,2006,5,7,2006-05-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
2074,4469,Geranium lucidum,-123.17417,44.03801,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-05-08,Unknown,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2075,2437,Geranium lucidum,-3.659891,50.688864,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3098932572,NA,HUMAN_OBSERVATION,2006,5,11,2006-05-11,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2076,2429,Geranium lucidum,5.497999849,61.38816246,"cdrep,incomis,inmafu",NOR,NA,PRESENT,71,BG,1144046806,NA,PRESERVED_SPECIMEN,2006,5,12,2006-05-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
2077,2445,Geranium lucidum,-3.982824,50.32356,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3103590096,NA,HUMAN_OBSERVATION,2006,5,16,2006-05-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2078,2447,Geranium lucidum,-3.957997,50.334774,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3106607826,NA,HUMAN_OBSERVATION,2006,5,16,2006-05-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
2079,2438,Geranium lucidum,-1.871972,53.950531,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099067625,NA,HUMAN_OBSERVATION,2006,5,17,2006-05-17,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,2,1,1,1
2080,2448,Geranium lucidum,-4.09026,50.402627,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3106740745,NA,HUMAN_OBSERVATION,2006,5,18,2006-05-18,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,4,3,4,3,3,3,3
2081,2430,Geranium lucidum,-1.239246,47.800998,"cdround,gass84",FRA,NA,PRESENT,85,iNaturalist,2557731452,NA,HUMAN_OBSERVATION,2006,5,18,2006-05-18,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,1,1,1,1
2082,4762,Geranium lucidum,-122.56927,47.59133,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-05-20,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,7,7,7,7,7,7,7
2083,2435,Geranium lucidum,-2.605721,52.36295,fpwktinv,GBR,NA,PRESENT,70.7,SEDN,3057621289,NA,HUMAN_OBSERVATION,2006,5,23,2006-05-23,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
2084,2436,Geranium lucidum,-3.618941,50.7988,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3098776546,NA,HUMAN_OBSERVATION,2006,5,24,2006-05-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,2
2085,2439,Geranium lucidum,-3.535185,50.780507,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3099088565,NA,HUMAN_OBSERVATION,2006,5,24,2006-05-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
2086,2434,Geranium lucidum,-7.869805,54.421008,fpwktinv,GBR,NA,PRESENT,707.1,CEDaR,3054214135,NA,HUMAN_OBSERVATION,2006,5,27,2006-05-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,7,7,7,7,7,7,7
2087,2440,Geranium lucidum,-3.995333,50.362246,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3099208312,NA,HUMAN_OBSERVATION,2006,5,27,2006-05-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
2088,2432,Geranium lucidum,-3.321254,56.585257,fpwktinv,GBR,1,PRESENT,7.1,BSBI,2955724654,NA,HUMAN_OBSERVATION,2006,5,30,2006-05-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
2089,2443,Geranium lucidum,-4.014207,50.367992,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3101197007,NA,HUMAN_OBSERVATION,2006,5,30,2006-05-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,2
2090,2457,Geranium lucidum,-7.797486,54.247975,fpwktinv,GBR,NA,PRESENT,70.7,CEDaR,3054446442,NA,HUMAN_OBSERVATION,2006,6,2,2006-06-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
2091,2450,Geranium lucidum,14.209623,56.700543,gass84,SWE,8,PRESENT,5,ArtDatabanken,849527972,NA,HUMAN_OBSERVATION,2006,6,4,2006-06-04,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,7,7,7,7,7,7,7
2092,2461,Geranium lucidum,-2.048092,51.386285,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3101072736,NA,HUMAN_OBSERVATION,2006,6,6,2006-06-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
2093,2451,Geranium lucidum,-0.93,39.56,"gass84,colmano,inmano",ESP,NA,PRESENT,707,BDBCV,1500853417,NA,HUMAN_OBSERVATION,2006,6,7,2006-06-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,4,1,1,1,4
2094,2452,Geranium lucidum,-0.94,39.58,"gass84,colmano,inmano",ESP,NA,PRESENT,707,BDBCV,1500853478,NA,HUMAN_OBSERVATION,2006,6,7,2006-06-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,4,1,1,1,4
2095,2462,Geranium lucidum,-3.590523,50.586362,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102831084,NA,HUMAN_OBSERVATION,2006,6,11,2006-06-11,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2096,2459,Geranium lucidum,-3.818503,50.636987,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100146443,NA,HUMAN_OBSERVATION,2006,6,15,2006-06-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,2,1,1,1,2
2097,2454,Geranium lucidum,-3.847015,57.198676,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,2947629176,NA,HUMAN_OBSERVATION,2006,6,17,2006-06-17,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,1,1,1,1,1
2098,4751,Geranium lucidum,-124.093,42.2332,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-06-18,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2099,2460,Geranium lucidum,-3.717555,50.786867,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3100424948,NA,HUMAN_OBSERVATION,2006,6,21,2006-06-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
2100,2455,Geranium lucidum,-2.574722,55.677029,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,2954076544,NA,HUMAN_OBSERVATION,2006,6,23,2006-06-23,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,3,1,1,1
2101,2456,Geranium lucidum,-2.398388,51.59467,fpwktinv,GBR,NA,PRESENT,707.1,BRERC,2960177426,NA,HUMAN_OBSERVATION,2006,6,24,2006-06-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,2,1,1,1
2102,2458,Geranium lucidum,-3.76264,50.655833,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099495696,NA,HUMAN_OBSERVATION,2006,6,25,2006-06-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,3,2,1,1,1,2
2103,2453,Geranium lucidum,-3.579779,55.971356,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,2942708027,NA,HUMAN_OBSERVATION,2006,6,27,2006-06-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,3,1,1,1
2104,2464,Geranium lucidum,-3.682579,50.666145,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3104452998,NA,HUMAN_OBSERVATION,2006,6,27,2006-06-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
2105,2463,Geranium lucidum,-3.874896,50.276333,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3104313314,NA,HUMAN_OBSERVATION,2006,6,30,2006-06-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2106,2466,Geranium lucidum,-2.34641,54.201751,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103795815,NA,HUMAN_OBSERVATION,2006,7,3,2006-07-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,2,1,1,1
2107,2468,Geranium lucidum,-1.825737,54.0763,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105256044,NA,HUMAN_OBSERVATION,2006,7,6,2006-07-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,3,1,1,1
2108,2465,Geranium lucidum,-3.536091,50.650047,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101164203,NA,HUMAN_OBSERVATION,2006,7,9,2006-07-09,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,1
2109,2467,Geranium lucidum,-3.705093,50.5708,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3104868159,NA,HUMAN_OBSERVATION,2006,7,12,2006-07-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,2,1,1,1,1
2110,4555,Geranium lucidum,-123.356,43.0244,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-07-17,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2111,4742,Geranium lucidum,-122.188,44.721,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-07-18,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,2,1,1,1,2
2112,2470,Geranium lucidum,-3.771373,50.511801,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100586907,NA,HUMAN_OBSERVATION,2006,8,5,2006-08-05,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
2113,2469,Geranium lucidum,-4.4952,43.0105,"gass84,osiic,colmafu,inmafu",ESP,1,PRESENT,70,LEB,1851370018,NA,PRESERVED_SPECIMEN,2006,8,6,2006-08-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,3
2114,2472,Geranium lucidum,-3.727443,50.467492,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103674150,NA,HUMAN_OBSERVATION,2006,8,16,2006-08-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2115,4642,Geranium lucidum,-123.104,43.9023,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-08-17,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2116,4668,Geranium lucidum,-123.114,43.8649,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-08-17,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2117,4685,Geranium lucidum,-123.098,43.8976,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-08-17,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2118,2471,Geranium lucidum,-3.561094,50.550786,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101163751,NA,HUMAN_OBSERVATION,2006,8,20,2006-08-20,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,3,1,1,1,2
2119,2473,Geranium lucidum,-3.78229,50.670373,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3106035557,NA,HUMAN_OBSERVATION,2006,8,28,2006-08-28,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,1,1,1,1
2120,2474,Geranium lucidum,-3.614462,50.460121,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3098867356,NA,HUMAN_OBSERVATION,2006,9,1,2006-09-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,3,2,1,1,2
2121,2480,Geranium lucidum,-3.65608,50.441549,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3104512625,NA,HUMAN_OBSERVATION,2006,9,3,2006-09-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,3,2,3,2,1,1,2
2122,2481,Geranium lucidum,-3.745835,50.584137,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3104531749,NA,HUMAN_OBSERVATION,2006,9,15,2006-09-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
2123,2477,Geranium lucidum,-3.739791,50.669217,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3101389672,NA,HUMAN_OBSERVATION,2006,9,18,2006-09-18,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2124,2475,Geranium lucidum,-3.70234,50.494394,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3100589457,NA,HUMAN_OBSERVATION,2006,9,21,2006-09-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2125,2478,Geranium lucidum,-3.478121,50.60583,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103276716,NA,HUMAN_OBSERVATION,2006,9,22,2006-09-22,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,1,1,1,1
2126,2482,Geranium lucidum,-3.284255,50.75202,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3104685972,NA,HUMAN_OBSERVATION,2006,9,24,2006-09-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,1,1,1,1,1
2127,2476,Geranium lucidum,-3.49528,50.81466,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3101290536,NA,HUMAN_OBSERVATION,2006,9,25,2006-09-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,2,1,1,1,1
2128,2479,Geranium lucidum,-3.375369,50.936641,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3104012936,NA,HUMAN_OBSERVATION,2006,9,25,2006-09-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,1
2129,2483,Geranium lucidum,-3.372397,50.951694,fpwktinv,GBR,NA,PRESENT,7.1,BSBI,3106446954,NA,HUMAN_OBSERVATION,2006,9,25,2006-09-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,1
2130,4461,Geranium lucidum,-123.48448,44.43905,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-10-09,Unknown,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2131,4463,Geranium lucidum,-123.47902,44.44073,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-10-09,Unknown,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
2132,2484,Geranium lucidum,15.289245,56.215866,"cdround,gass84",SWE,NA,PRESENT,50,ArtDatabanken,855294737,NA,HUMAN_OBSERVATION,2006,10,10,2006-10-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,2,1,1,1,2
2133,2485,Geranium lucidum,-2.411363,51.432778,fpwktinv,GBR,NA,PRESENT,707.1,BRERC,2960090774,NA,HUMAN_OBSERVATION,2006,10,15,2006-10-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,2,1,1,1,1
2134,4763,Geranium lucidum,-122.45835,45.63736,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2006,NA,NA,2006-10-20,WGS84,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,1,1,1,1,1,1,1
2135,2486,Geranium lucidum,-3.597654,50.379409,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103371174,NA,HUMAN_OBSERVATION,2006,10,26,2006-10-26,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,1,3,1,1,1,2
2136,2488,Geranium lucidum,-2.456311,51.612441,fpwktinv,GBR,NA,PRESENT,707.1,BRERC,2959150666,NA,HUMAN_OBSERVATION,2006,11,12,2006-11-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,1,2,1,1,1
2137,2487,Geranium lucidum,17.648464,58.953156,gass84,SWE,NA,PRESENT,10,ArtDatabanken,849620796,NA,HUMAN_OBSERVATION,2006,11,13,2006-11-13,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0
2138,2382,Geranium lucidum,-3.289079,55.902855,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,2947126001,NA,HUMAN_OBSERVATION,2007,NA,NA,2007-01-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,2,2,1,2,1,1,1
2139,2242,Geranium lucidum,0.15,40.63,"gass84,colmano,inmano",ESP,NA,PRESENT,707,BDBCV,1501002578,NA,HUMAN_OBSERVATION,2007,1,7,2007-01-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,1,1,5,1,1,1,4
2140,4472,Geranium lucidum,-122.58082,43.97313,NA,NA,NA,PRESENT,NA,NA,NA,NA,NA,2007,NA,NA,2007-01-08,Unknown,NA,Geranium EDDMaps (1km),C:/Users/Delia Anderson/Desktop/Shining Geranium EDDMaps/observations.gpkg|layername=PointLayer,2,2,1,1,1,1,1
